cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	csf	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	white_matter
-0.05659558849999989	0.023440774500000004	0.0182374365	-0.05328425780191387	0.0689561696	-0.0595546432	0.0284982067	0.012920580701913872	-4.504253925739931	0.006758614339473591	-0.00041767129186602966	-1.0723709354862675e-07	0.00011468605424121468	-0.002277175307416269	-0.00017541265550229283	-9.075561969508985e-09	7.892855981937471e-06	0.004149466117224889	-3.158062200956471e-05	-4.789074761852627e-08	6.842796684161744e-05	0.023365753554258392	0.0003216827751195188	-2.3090079429777725e-05	0.0038676775536919047	0.1537023571052631	-0.003142751196172252	-0.0005805921655453637	0.08412340437865985	0.02498241015890909	-0.045116063397129084	0.0013299069465599383	-0.0025924701376744373	-4.074825882500363
-0.05689288709999999	0.024416320699999904	0.0167284825	-0.051934371001913775	0.0687026155	-0.0610801849	0.0317731806	0.008813879401913872	-4.487902413239681	0.006726914339473691	-8.557129186602703e-05	-2.3858264354863014e-07	0.00011373441707131468	-0.002142785307416269	0.00014864734449760716	-2.698959876950885e-08	6.927077029837468e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02282075355425839	-0.0006803172248802811	-2.3001903429777733e-05	0.0037463447486918034	0.14812435710526312	-0.0065217511961721516	-0.0005543136825453639	0.07961303357865986	0.07642841015890911	0.05162593660287081	0.0019248702465599384	0.013152063702325661	-4.889688670553369
-0.05718697209999999	0.025386350300000003	0.0152110245	-0.05053755000191387	0.068352053	-0.0624815396	0.0349602312	0.004675324101913772	-4.026713262429439	0.006076514339473692	-0.0007042712918660296	1.8343262645137326e-07	9.465298187121468e-05	-0.0018701753074162688	0.0002868673444975072	2.926594123049079e-08	5.078947521937472e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02378475355425838	0.0008286827751195189	-2.2369632429777735e-05	0.003961363020691803	0.16670735710526313	0.01763924880382765	-0.00024009987754546367	0.09488091929365976	0.047494410158909095	-0.02875406339712919	0.0001153556865599385	0.003645740134325663	-4.160677794840922
-0.05747782679999999	0.026350644000000003	0.0136858337	-0.04909505720191387	0.0679049771	-0.0637558579	0.0380505393	0.0005198719019138723	-3.2429881369804434	0.006868814339473691	0.0007384287081339704	3.881517564513716e-07	0.00011800990664131468	-0.0020724553074162686	-0.00018802265550239283	-4.133072469508931e-09	6.436056178737471e-06	0.0038994661172248903	-0.0002816806220095641	1.4609242381473854e-08	6.242801684161742e-05	0.028846753554258392	0.004926682775119619	2.3249155702223867e-06	0.005120935608691904	0.1291453571052631	-0.03850575119617215	0.0008254760774545363	0.06473268148165985	0.0657114101589091	0.01839693660287081	-0.0003899615804400615	0.009435740329325662	-4.2964358694483735
-0.057765434799999994	0.027308983900000004	0.0121536856	-0.04760819620191387	0.067362019	-0.064900549	0.0410355533	-0.0036374591980860276	-3.385243108302916	0.006299414339473692	-0.0006232712918659296	8.462882645136937e-08	0.00010109713232131466	-0.001621075307416269	0.0004656373444975072	1.58693633530491e-07	3.520159433937471e-06	0.004149466117224889	0.0002183193779904359	1.4609242381473854e-08	6.842796684161744e-05	0.025119753554258384	-0.003862317224880281	-9.408399429777768e-06	0.004262201265691904	0.15786235710526308	0.027773248803827647	0.0002392383224545363	0.08752769045865975	0.036300410158909086	-0.029231063397129088	0.0001431862515598385	0.00041712187832566167	-4.025261796558539
-0.05804977979999999	0.028261153599999905	0.0106153591	-0.04607831060191387	0.0667239454999999	-0.0659132855	0.0439070130999999	-0.007781644198086127	-2.6891404153356007	0.006571514339473691	0.00021822870813397032	-1.6554912354862948e-07	0.00010909836887131467	-0.001825545307416269	-0.00019021265550239283	-3.242289969508928e-09	4.790541767437471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02522375355425839	-3.131722488048119e-05	-2.3288112429777725e-05	0.0042857870096919045	0.1466433571052631	-0.01216275119617215	-0.00045956180554546365	0.07842595135765985	0.0625114101589091	0.026390936602870712	-3.480414844016146e-05	0.00837061392932566	-3.9020958288438123
-0.058330845699999995	0.029206937900000004	0.0090716362	-0.04450678300191387	0.0659916575	-0.0667920084	0.0466569726999999	-0.011897705898086128	-3.236772649772888	0.006434614339473692	-0.00019077129186602967	-2.208459235486298e-07	0.00010505424704131467	-0.0019039253074162688	-6.412265550239269e-05	-3.890684646950895e-08	5.299690409437472e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.023221753554258387	-0.002137317224880381	-1.9290924429777708e-05	0.003835561233691904	0.16534435710526313	0.017757248803827747	-0.00023570036554536366	0.09373760081865985	0.0193024101589091	-0.04302906339712918	0.0011451970115599385	-0.004006301657674339	-3.3298760990909386
-0.05860861679999999	0.030146122999999903	0.0075233016	-0.04289503380191377	0.0651661888999999	-0.0675349311	0.0492778223	-0.01597076839808613	-2.211217260504668	0.006359914339473692	-0.0001285712918660284	-2.3400744354863015e-07	0.00010286336327131466	-0.001823865307416269	9.431734449760703e-05	-3.8640667269508955e-08	4.779763156237475e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.018315753554258393	-0.005041317224880381	7.699075702223531e-07	0.0027661513536918047	0.11704335710526309	-0.04924475119617215	0.0017475588344545365	0.05562033535765985	0.057468410158908995	0.038345936602870716	0.0007348228865598386	0.006733610742325563	-3.3569371100128365
-0.058883077299999996	0.031078496900000002	0.0059711424	-0.04124451940191387	0.0642487054	-0.0681405429	0.0517623096	-0.01998611149808613	-3.8738441514138913	0.005870614339473591	-0.0005431712918660297	-1.73043548626742e-10	8.878859984131466e-05	-0.0016070853074162687	0.00023103734449750717	1.943297530490956e-09	3.4362951198374752e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.01777275355425839	-0.0006783172248802812	-2.3004079429777736e-05	0.0026507470206919032	0.1650323571052631	0.04704524880382765	0.0017175163544545366	0.09347641001865976	0.038188410158909086	-0.01910006339712909	-0.0003501022694401615	0.0009440966623256615	-2.9718053942725646
-0.05915421159999999	0.032003848700000004	0.0044159478	-0.039556731401913875	0.0632405025	-0.0686076127	0.0541035594	-0.02392922339808603	-2.484666823349471	0.006474414339473692	0.0005499287081339704	1.249869064513719e-07	0.00010622610232131468	-0.0021426053074162683	-0.0005212626555022928	2.4173139953049036e-07	6.925807702237471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.018364753554258387	0.00045668277511951884	-2.2948464429777745e-05	0.0027765943806918048	0.13860735710526312	-0.02736875119617215	0.00011285285845453639	0.07206124649365976	0.0365634101589091	-0.0014450633971290886	-0.0007191800444400616	0.0004901025373256623	-3.190429147353939
-0.05942200449999999	0.032921969599999906	0.0028585082	-0.037833195201913875	0.0621430036	-0.0689351908	0.0562950929	-0.027785853498086127	-2.0281950679584497	0.0061699143394736925	-0.00035837129186592966	-1.4686728354863042e-07	9.734112727131466e-05	-0.0018299453074162688	0.0003269173444975072	5.270600473049092e-08	4.818798215437472e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.017588753554258388	-0.0009113172248802812	-2.2696752429777726e-05	0.002611775084691804	0.16993135710526314	0.030380248803827746	0.00039576520945463643	0.09760007958165985	0.03007941015890911	-0.006304063397129089	-0.0006797784134400616	-0.001268825110674339	-2.6859497753135884
-0.05968644089999999	0.033832651899999906	0.0012996156	-0.036075468301913875	0.0609577586	-0.0691226112	0.0583308457	-0.031542063698086126	-2.3325626953746905	0.006687714339473691	0.00046392870813397036	2.8529306451370598e-08	0.00011256040843131467	-0.002034745307416269	-0.00019054265550229283	-3.107230869509016e-09	6.176851591437468e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.01847975355425839	0.0007556827751196188	-2.250504742977769e-05	0.0028011223856919034	0.10704235710526311	-0.06383275119617225	0.003369598554454637	0.04831101449865986	0.031259410158909096	0.0013599366028707116	-0.0007204282694400616	-0.0009549828706743382	-3.1553062295226937
-0.059947505799999995	0.03473569000000001	-0.0002599377999999	-0.034285139301913875	0.0596864409	-0.0691694928	0.0602051845	-0.03518427859808613	-3.87330228842643	0.006410514339473691	-0.00033107129186602966	-1.6274769354862898e-07	0.00010434619627131466	-0.0018469953074162686	0.00020200734449760718	-9.800208369508927e-09	4.928657673937468e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.020182753554258387	0.0015676827751195186	-2.0398719429777735e-05	0.003167446200691903	0.16841535710526323	0.060429248803827745	0.0031812173624546363	0.09631887766165988	0.024017410158909097	-0.007062063397129089	-0.0006693741054400623	-0.00283722212267434	-3.7461367604321367
-0.060205184499999995	0.03563087980000001	-0.001819359	-0.03246382600191387	0.0583308457	-0.0690757402	0.0619129225	-0.038699335198086125	-3.030067857250401	0.0074825143394735925	0.0010181287081338704	9.095964664513663e-07	0.00013696458347121465	-0.002101315307416269	-0.00024006265550239282	1.9628391530491154e-08	6.636350350737471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.023483753554258385	0.003165682775119519	-1.2402327429777733e-05	0.0038940260096919036	0.1352743571052631	-0.03408475119617225	0.0005128981144546363	0.06945932337865986	0.0224934101589091	-0.0013440633971291884	-0.0007194980934400613	-0.0032199594826744383	-4.142270390418162
-0.06045946239999999	0.03651801910000001	-0.0033778553	-0.030613174601913873	0.0568928871	-0.0688415442	0.0634493341	-0.04207452979808613	-3.5416821401764764	0.0069688143394736925	-0.0005675712918659296	2.4300156451368885e-08	0.00012104712664131467	-0.0019595753074162685	0.00015599734449760718	-2.4960043269508927e-08	5.668646013937471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02350775355425838	-0.00011131722488038495	-2.3298352429777723e-05	0.003899388425691803	0.1731173571052631	0.036899248803827646	0.0008466648824545364	0.10030761247365987	0.017424410158909096	-0.004889063397129088	-0.0006961259084400618	-0.004459568225674339	-4.395980080106369
-0.06071032519999999	0.037396907300000004	-0.0049346345	-0.02873485730191387	0.0553745955	-0.0684673808	0.0648101676999999	-0.04529766409808613	-4.730880151620113	0.00747481433947369	0.0004521287081338703	1.6448466451369523e-08	0.00013672209584131469	-0.0020748253074162684	-0.00010099265550229282	-3.1767708369508955e-08	6.452441671437471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02316875355425839	-0.0004743172248802812	-2.3184007429777727e-05	0.003823751084691804	0.10913335710526312	-0.06492775119617215	0.003508524489454536	0.04982270085765976	-0.0007535898410909042	-0.01799806339712919	-0.0003913809854400615	-0.008482359625674339	-4.3110249624565995
-0.060957758599999995	0.03826734600000001	-0.0064889051	-0.026830571701913872	0.0537781147	-0.0679540108	0.0659916575	-0.048357089698086025	-4.316131846253938	0.008260314339473692	0.0007316287081339703	3.774227164513724e-07	0.00016206994519131468	-0.0020250353074162683	6.404734449760726e-05	-4.257122676950892e-08	6.110569092337471e-06	0.004149466117224889	-3.1680622009564116e-05	-4.7890757618526275e-08	6.842796684161744e-05	0.02149075355425839	-0.0018133172248803813	-2.0483244429777678e-05	0.0034527419286918045	0.1410523571052631	0.030975248803827647	0.00043339479445453626	0.07398407517865986	0.006432410158909094	0.007365936602870712	-0.0006701820734400615	-0.006971086337674338	-4.380780796896488
-0.061201748699999996	0.03912913850000001	-0.0080398769999999	-0.024902038801913773	0.052105699	-0.0673024781	0.0669905341	-0.05124174939808613	-4.9811889774764495	0.008072514339473593	-0.0002416712918660297	-2.0431869354862926e-07	0.00015589744747121465	-0.002554645307416268	-0.0005153526555022928	2.3543648123049084e-07	1.000114240943747e-05	0.004315866117224889	0.00013471937799043588	-2.0201797618526076e-08	7.249082252171742e-05	0.026575753554258383	0.004949682775119619	2.558296570222341e-06	0.004594370193691903	0.1353633571052631	-0.006632751196172251	-0.0005530630455453636	0.06952851295765976	-0.0488166898410909	-0.05506916339712919	0.0023306423813698384	-0.015934971042264337	-4.447115868083415
-0.06144228179999999	0.039982089900000004	-0.0095867617	-0.022951001401913872	0.0503597098	-0.0665141071	0.0678040334	-0.053941217898086126	-4.081792041377412	0.00871431433947359	0.0005879287081338704	1.7231970645136733e-07	0.00017728312199121469	-0.002554645307416268	1.4257344497607176e-05	-4.505027086950893e-08	1.000114240943747e-05	0.00428886611722489	-5.868062200956509e-05	-4.716175761852622e-08	7.182782132161742e-05	0.02093875355425838	-0.005772317224880381	8.476840570222322e-06	0.0033319245846919043	0.12471635710526313	-0.011590751196172151	-0.00047206915754546364	0.06136382906665987	-0.006538189841091002	0.042458436602870714	0.0010656508928098384	-0.009623877549714438	-4.876292222030543
